Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,087,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"276,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,087,000",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"263,600",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"12,400",
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2021,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"263,600",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,614,000",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"972,000",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,614,000",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"971,000",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,000",
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"971,000",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"15,700",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"16,200",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,954,000",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,573,500",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,355,
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,464,000",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"406,900",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,600",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,490,000",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"258,053",
SURVEY,2020,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,567,900",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,200",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,397,000",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"960,000",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"43,200",
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,INDIANA,18,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"916,800",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,400",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,440,000",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"864,000",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"11,200",
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"852,800",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,700",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,081,000",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"587,500",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,500",
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"574,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,200",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,681,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"117,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,45,
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,000",
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"115,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,300",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,600",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,223,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"346,500",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,105,
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,223,000",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"341,600",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"341,600",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,200",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,300",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,170,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"517,000",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,235,
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"23,300",
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"493,700",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"88,511,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,288,900",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"975,000",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"7,256",
SURVEY,2020,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,400",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,600",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,727,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"672,000",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,105,
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"10,100",
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"661,900",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"3,800",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,906,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"999,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,906,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"985,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2020,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"985,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,600",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,700",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,990,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"828,000",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"8,300",
SURVEY,2020,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
